id,text
588,# 越南首富张美兰被判死刑
589,越南女首富张美兰有望免除死刑！ #越南 #张美兰 #经济
590,#越南女首富张美兰有望免除死刑，但必须交110亿美元 #张美兰 #越南 #看一线视频品百味人生
591,越南女首富被判死刑，交798亿元可免死。#快成长计划 #百科知识明日之星 #情感 @快手创作者中心 @快手粉条 @快手管理员
592,拿钱买命？缴纳798亿可免除死刑，正在努力凑钱的越南女首富生死难料 #越南  #张美兰  #财富  #社会焦点
593,女子在中医诊所接受治疗时遭遇性侵，医生涉嫌强奸被刑拘。#性侵
594,#女子中医诊所治疗时遭医生性侵，医生涉嫌强奸被刑拘，“我这些天抑郁，吃不下饭，没法上班，家人也劝我不要声张，我真的不知道该怎么办了”
595,女子自述在中医诊所遭侵犯：此前多次针灸，对医生已比较信任。
596,女子在诊所治疗遭医生侵犯？立案告知书：符合刑事立案条件（编辑：莫丽仪） #刑事 #社会新闻 #中医 #案件 女子称在中医诊所遭侵犯警方立案
597,上海一女子在中医诊所躺理疗床接受治疗遭医生侵犯，此前多次针灸，进展：嫌疑人被逮捕
598,，医生涉嫌强奸被刑拘，“我这些天抑郁，吃不下饭，没法上班，家人也劝我不要声张，我真的不知道该怎么办了”
599,#性侵事件
600,女子在上海一家中医诊所治疗遭医生侵犯！女子：因阴道炎治疗，医生说要将药物推进，结果医生将自己的**推进了自己的** #社会新闻热点 #性侵
601,女子在中医诊所遭医生侵犯，警方已立案调查
602,女子在诊所治疗遭医生侵犯？ 立案告知书：符合刑事立案条件（编辑：莫丽仪）#刑事 #侵犯 #社会新闻 #上海dou知道 #中医  女子称在中医诊所遭侵犯警方立案
603,女子在中医诊所遭医生侵犯 相关医生已被警方刑事拘留 立案告知书：符合刑事立案条件
604,战争灾难杀人放火难以预料天天有，忧患意识有没有，唤醒国人觉醒年代之战，时刻准备战斗。我发视频你点赞，一路风景一路看。战争就在下一秒！[666]
605,女子在中医诊所接受治疗时遭遇性侵，医生涉嫌强奸被刑拘
606,女子在诊所治疗时遭医生侵犯
607,药东家芙诺乳膏15g*4支装
608,女子在中医诊所接受治疗时遭遇性侵，医生涉嫌强奸被刑拘  #正规医院就诊 #上海 #安全
609,"特朗普提名人选遭暴力威胁，美联邦调查局展开调查。


（来源：央视新闻）"
610,“炸弹威胁和恶意骚扰”，特朗普提名人选遭暴力威胁，FBI展开调查
611,当地时间11月27日，美国联邦调查局称，已经注意到针对特朗普过渡团队提名人的多起炸弹威胁和骚扰事件，并正在与执法伙伴合作对这些事件展开调查。（来源：海客新闻）
612,美国特朗普提名人选遭威胁
613,特朗普提名人选遭暴力威胁，美联邦调查局展开调查
614,特朗普提名人选遭暴力威胁 美联邦调查局展开调查
615,据央视新闻报道，当地时间11月27日，美国联邦调查局称，已经注意到针对特朗普过渡团队提名人的多起炸弹威胁和骚扰事件，并正在与执法伙伴合作对这些事件展开调查。
616,特朗普提名人选遭遇炸弹威胁和骚扰事件：美联邦调查局展开调查 福克斯新闻报道称这些威胁是“非美国式的”
617,特朗普提名人选遭炸弹威胁！最新任命基思·凯洛格担任俄乌冲突问题特使，“俄乌坐到谈判桌前至关重要”   #基思·凯洛格  #俄乌冲突
618,特朗普提名人选遭炸弹威胁，美联邦调查局展开调查
619,美国炸弹威胁频发，继特朗普内阁提名人遭暴力威胁后，康涅狄格州多名民主党议员也称收到炸弹威胁
620,美媒：特朗普内阁提名人遭到“炸弹威胁”和“恶意骚扰” #特朗普提名人选遭炸弹威胁 #特朗普内阁提名人遭非美国式暴力威胁  #特朗普团队成员接连遭炸弹威胁  #特朗普新政府内阁任命争议
621,#火火的爱 突发多名特朗普提名选遭炸弹威胁当地时间11月26日？
622,特朗普提名人选“遭炸弹威胁” 各方担心政治暴力
623,美国政府三天两起炸弹威胁，政治暴力在美国已成新常态 #美国政府 #炸弹威胁 #政治暴力
624,川普团队收到炸弹威胁 #2024美国大选 #美国大选观察团 #特朗普提名人选遭炸弹威胁 @快手粉条 @快手创作者小助手 @何军 @何军甄选 @萍姐说天下
625,有毒！人体藏毒入境被查获，排出123粒！
626,"https://weibo.com/5832321505/5105971229624954

近日，首都机场海关查获一名入境外籍男子以人体藏毒方式走私毒品案件，缴获可卡因毒丸123粒，净重1580.44克。这是北京海关近5年来在旅检渠道查获的最大一宗人体藏毒走私案。

首都机场海关关员在对当日进境航"
627,近日，首都机场海关查获一名入境外籍男子以人体藏毒方式走私毒品案件，缴获可卡因毒丸123粒，净重1580.44克。这是北京海关近5年来在旅检渠道查获的最大一宗人体藏毒走私案。
628,真能藏 ，排出毒丸123粒！外籍男子人体藏毒被海关查获，经专业机构检测为高纯度可卡因
629,"北京海关旅检近5年来
查获最大人体藏毒走私案！
排出123粒胶囊毒丸 （来源：海关发布 制作：李舒涵）"
630,近日，北京。据海关发布消息，首都机场海关查获一名入境外籍男子以人体藏毒方式走私毒品案件，缴获可卡因毒丸123粒，净重1580.44克。这是北京海关近5年来在旅检渠道查获的最大一宗人体藏毒走私案。首都机场海关关员在对当日进境航班进行监管时，发现一名外籍男性旅客在入境通关过程中未向海关申报任何货物或物品
631,据海关发布11月29日消息，首都机场海关查获一名入境外籍男子以人体藏毒方式走私毒品案件，缴获可卡因毒丸123粒，净重1580.44克。
632,外籍男子人体藏毒入境被查：排出123粒可卡因毒丸，净重1580.44克
633,一外籍男子入境时形迹可疑、神色紧张，一查发现人体藏了毒！缴获毒丸123粒，净重1580.44克。这是北京海关近5年来在旅检渠道查获的最大一宗人体藏毒走私案。
634,近日，北京。首都机场海关查获一名入境外籍男子以人体藏毒方式走私毒品案件，缴获可卡因毒丸123粒，净重1580.44克。这是北京海关近5年来在旅检渠道查获的最大一宗人体藏毒走私案。（海关发布）
635,机场海关查获人体藏毒1580克
636,真能藏，排出毒丸123粒！外籍男子人体藏毒被海关查获，查获高纯度可卡因1580克 #外籍男子人体藏毒入境被查 #北京海关查获近5年最大人体藏毒案
637,一外籍男子入境时形迹可疑、神色紧张，一查发现人体藏了毒！缴获毒丸123粒，净重1580.44克。 #北京海关查获一宗人体藏毒走私案
638,11月29日（报道时间），外籍男子人体藏毒排出123粒毒丸。
639,#外籍男子人体藏毒1.58公斤入境被查 #  排出123粒！
640,净重1580.44克！外籍男子以人体藏毒方式走私毒品入境被查 排出123粒可卡因毒丸
641,真能藏，排出毒丸123粒！一外籍男子人体藏毒被海关查获
642,首都机场海关查获一宗入境外籍男子人体藏毒走私案。缴获可卡因毒丸123粒，净重1580.44克。
643,外籍男子人体藏毒123粒被海关查获
644,首都机场海关查获人体藏毒 排出123粒毒丸
645,排出毒丸123粒！一外籍男子人体藏毒被海关查获
646,北京海关查获近5年最大人体藏毒案 #北京海关  #人体藏毒
647,太离谱！外籍男子体内藏毒被查，排出毒丸123粒
648,外籍男子身藏3斤毒品入境，被查后排出123粒高纯度可卡因 #海关  #海关实录  #禁毒不松懈
649,首都机场海关查获人体藏毒方式 走私毒品案件 缴获可卡因毒丸123粒 净重1580.44克
650,外籍男子人体藏毒入境被查获 排出123粒毒丸（央视新闻）
651,外籍男子体内藏毒123粒！北京海关当场查获——（大兴融媒：沈辛 来源：北京新闻公众号 海关发布微博） #首都机场海关 #人体藏毒
652,近日，北京。一外籍男子以人体藏毒方式走私毒品，被北京海关查获！排出可卡因毒丸123粒，净重1580.44克。（编辑：周志钊） #海关  #走私  #毒品
653,多达123粒、净重超1500克，外籍男子人体藏毒入境北京被查获
654,外籍男子人体藏毒123粒被海关查获#海关查验
655,外籍男子人体藏毒入境中国，海关人员查获可卡因毒丸123粒，净重1580.44克。
656,首都机场海关查获一例人体藏毒案
657,外籍男子人体藏毒被海关查获 缴获可卡因毒丸123粒 净重1580.44克 #毒品 #海关 #社会新闻
658,首都机场海关查获人体藏毒，一外籍男子携带毒品企图入境，总计共排出123粒毒丸
659,排出123粒毒丸！首都机场海关查获外籍男子人体藏毒，缴获可卡因1500余克
660,北京海关查获5年来最大一宗人体藏毒走私案，缴获可卡因毒丸123粒，净重1580.44克  #海关查验  #禁毒  #重大新闻
661,真能藏，排出毒丸123粒！一外籍男子人体藏毒被海关查获（编辑：刘姝蓓） #毒  #海关
662,震惊！近日，一外籍男子竟在体内藏毒123粒！海关严查，终被绳之以法。警民合作，共护社会安宁。👮‍♂️🔍 #禁毒行动# #社会安全
663,北京海关查获近5年最大一宗人体藏毒走私案：外籍男子排出123粒毒丸，净重1580.44克。（剪辑：王京）
664,外籍男子体内藏毒，排出123粒毒丸
665,排出123粒毒丸！ #外籍男子人体藏毒入境被查获  ，净重1580.44克，系5年来旅检渠道查获最大宗人体藏毒走私案
666,“形迹可疑、神情紧张” #男子人体藏毒入境被查  ，排出123粒毒丸，超3斤！
667,"近日，北京首都国际机场查获了一名入境外籍男子以人体藏毒方式走私毒品案件，缴获可卡因毒丸123粒，净重1580.44克。
这是北京海关近5年来在旅检渠道查获的最大一宗人体藏毒走私案。
北京海关表示，人体藏毒是毒品走私的一种常见手段，藏毒者通常将毒品包裹成毒丸后吞服。经塑料膜包裹的毒品在人体内被胃酸腐蚀"
668,外籍男子人体藏毒被查获，排出123粒可卡因毒丸
669,"真能藏 排出毒丸123粒！
一外籍男子人体藏毒被海关查获"
670,排出毒丸123粒！一外籍男子被海关查获。
671,在中国运毒、贩毒，死不足惜！#严惩毒品犯罪 #全民禁毒在行动
672,近日，首都机场海关查获一名入境外籍男子以人体藏毒方式走私毒品案件，缴获可卡因毒丸123粒，净重1580.44克。这是北京海关近5年来在旅检渠道查获的最大一宗人体藏毒走私案。 #北京海关查获5年来最大人体藏毒案
673,外籍男子人体藏毒：吞可卡因毒丸123粒，净重1580.44克
674,近日，首都机场海关查获一名入境外籍男子以人体藏毒方式走私毒品案件，缴获可卡因毒丸123粒，净重1580.44克。这是北京海关近5年来在旅检渠道查获的最大一宗人体藏毒走私案。#北京海关查获5年来最大人体藏毒案
675,热点新闻事件 人体藏毒1500g+ #旅检 #入境 ！！ #带货届的天花板 & #带货翻车 #中国禁毒 对毒品零容忍👊🏻👊🏻👊🏻
676,粤语新闻 #点开头像观看更多资讯 #最新消息欢迎大家参与评论
677,浙江胸外科医生遭遇车祸身亡肇事者开车看手机 #危险无处不在 #生命只有一次 #驾驶安全第一
678,从那天遇到你开始，根本没有想过忘记你 #我的世界你不懂
679,浙江海宁45岁医生被撞身亡肇事者开车看手机 #医者凉心 #中国救护 #医学生的日常生活 #社会百态
680,直播录屏，快来围观@行者孤狼【健哥】
681,#暗区突围 体验服S11下载教程
682,悲痛！浙江45岁胸外科主任因车祸逝世，医院：肇事车主开车看手机
683,45岁医生被撞身亡，肇事者开车看手机分心驾驶
684,45岁医生被撞身亡 肇事者开车看手机
685,12月1日报道，浙江海宁，#45岁医生过马路被撞身亡车祸细节曝光 ： 路口黄灯闪烁，司机在看手机，没有减速，刘磊倒下时头部撞在绿化带墩子上。#撞死医生肇事司机家属请求谅解
686,45岁胸外科医生斑马线被撞身亡，评论区让人泪目（海宁发布）
687,#撞死45岁医生肇事者方求谅解 #45岁胸外科主任过马路被撞身亡 #45岁胸外科主任车祸去世
688,45岁医生被撞身亡 肇事者求谅解#万粉用快影 #社会热榜 #主播说新闻
689,#骨科医生 # 医生被撞身亡
690,45岁知名胸外科主任车祸去世，医院工作人员：肇事者开车看手机 #医院 #医生 #车祸
691,#原创视频 #国外小姐姐 #80后女人 俄罗斯经济保卫战，青田妹子来支招。 #熟女阿姨最迷人
692,俄罗斯经济保卫战
693,# #国际热点新闻  #看国际形势知天下大事  #国际资讯  #全球看点
694,俄罗斯经济保卫战 #俄罗斯    #经济  #快手热点·
695,#俄罗斯经济保卫战
696,俄央行紧急干预，俄乌冲突前景将如何左右卢布未来走势？
697,俄罗斯到底穷了还是富了 俄乌冲突1000天，卢布从暴跌，到大幅反弹，到俄罗斯越打越富，再到一路下跌，背后的原因是什么，未来俄罗斯的最大问题是什么#俄罗斯经济保卫战 #卢布
698,卢布崩盘还是“被崩盘”？一场经济博弈背后的隐秘真相#俄罗斯经济保卫战 #俄罗斯经济 #财经 #卢布
699,俄罗斯为什么在俄乌冲突下经济不跌反升 #俄乌冲突  #俄罗斯经济保卫战
700,俄罗斯有点顶不住了#国际局势
701,特朗普提名伊万卡公公，地产大亨查尔斯·库什纳担任美驻法大使
702,当地时间11月30日，美国当选总统特朗普当日在社交媒体上宣布，他将提名新泽西州地产大亨查尔斯·库什纳（Charles Kushner）担任美国驻法国大使。据悉，查尔斯·库什纳是美国私营房地产公司库什纳公司的创始人兼董事长。此外，他还是特朗普女婿贾里德·库什纳的父亲。（来源：大象新闻）
703,"第一。中指研究院：11月百城二手住宅平均价格环比下跌0.57%。
第二。美国通胀压力明年或显著回升。
第三。小鹏汽车11月交付新车30895台，同比增长54%。
第四。今年上海口岸免签入境外国人超137万人次是去年4.8倍。
第五。美国务院批准3.85亿美元对台军售。
第六。“贸易战”担忧下特鲁多突"
704,当地时间11月30日，美国当选总统特朗普当日在社交媒体上宣布，他将提名新泽西州地产大亨查尔斯·库什纳（Charles Kushner）担任美国驻法国大使。
705,特朗普提名“亲家”担任美驻法大使   #亲家  #伊万卡
706,"特朗普提名地产大亨查尔斯·库什纳担任美驻法大使


（来源：央视新闻）"
707,"当地时间11月30日，美国当选总统特朗普当日在社交媒体上宣布，他将提名新泽西州地产大亨查尔斯·库什纳（Charles Kushner）担任美国驻法国大使。
（来源 | 央视新闻）"
708,特朗普提名地产大亨查尔斯·库什纳担任美国驻法大使，查尔斯·库什纳还是特朗普女婿贾里德·库什纳的父亲
709,【特朗普宣布了！提名亲家担任→】当地时间11月30日，美国当选总统特朗普当日在社交媒体上宣布，他将提名新泽西州地产大亨查尔斯·库什纳（Charles Kushner）担任美国驻法国大使。特朗普表示，查尔斯·库什纳是一位出色的商业领袖、慈善家和交易员，他将成为代表美国及其利益的坚定倡导者。据悉，查尔斯
710,特朗普提名伊万卡公公任美驻法大使
711,特朗普提名女婿父亲查尔斯·库什纳担任美驻法大使
712,"【特朗普提名地产大亨查尔斯·库什纳担任美驻法大使】当地时间11月30日，美国当选总统特朗普当日在社交媒体上宣布，他将提名新泽西州地产大亨查尔斯·库什纳（Charles Kushner）担任美国驻法国大使。
特朗普表示，查尔斯·库什纳是一位出色的商业领袖、慈善家和交易员，他将成为代表美国及其利益的坚"
713,特朗普提名女婿的父亲，地产大亨查尔斯·库什纳担任美国驻法大使。
714,特朗普提名亲家担任驻法大使 @快手平台帐号 @快手热点
715,他还是给这个大女儿留足了情面，为了女儿，特朗普还是有意想提高库什纳家族的地位，闹了几年，他还是最疼爱这个女儿。
716,特朗普提名地产大亨查尔斯·库什纳担任美驻法大使，他还是特朗普女婿贾里德·库什纳的父亲
717,"特朗普提名地产大亨
查尔斯·库什纳当美国驻法大使
据悉他们是亲家"
718,特朗普提名地产大亨查尔斯·库什纳担任美驻法大使。（剪辑：祁泉）
719,任人唯亲！特朗普提名亲家公新泽西州地产大亨查尔斯·库什纳担任美驻法大使
720,#特朗普提名地产大亨查尔斯·库什纳任美国驻法大使
721,特朗普提名亲家任美驻法大使
722,"#星火计划  #特朗普提名伊万卡公公地产大亨查尔斯◇库什纳
担任美驻法大使 #特朗普提名伊万卡公公地产大亨查尔斯"
723,拜登特赦不成器儿子，特朗普一连任命2亲家 #美国总统 #拜登
724,特朗普提名两位亲家担任要职！重罪犯也能胜任驻法国大使？#特朗普 #伊万卡 #美国
725,特朗普亲家获重用！伊万卡公爹担任驻法大使，曾为儿子儿媳敛锋芒 #特朗普女儿伊万卡  #伊万卡公爹  #特朗普提名地产大亨查尔斯·库什纳任美国驻法大使
726,11月28日澳门中级法院最终判决：德晋集团前主席，安以轩丈夫陈荣炼终审获刑13年，其2022年1月卷入非法赌博案被逮捕，被告5人连带罚金18亿港元。2023年4月21日，澳门特区初级法院宣判“德晋贵宾会”涉不法赌博案，原被控83项罪名的陈荣炼，最终法院判处其包括不法经营赌博罪、巨额诈骗罪、黑社会罪等
727,前德晋集团主席、中国台湾艺人安以轩丈夫陈荣炼终审获刑13年
728,11月28日澳门中级法院最终判决：德晋集团前主席，#安以轩丈夫陈荣炼终审获刑13年，其2022年1月卷入非法赌博案被逮捕，被告5人连带罚金18亿港元。
729,安以轩老公终审获刑13年，知情人：安以轩得知判决后很伤心，靠好友鼓励缓解压力。#安以轩 #安以轩老公 #婚姻 #明星
730,34项罪名成立！女演员安以轩丈夫陈荣炼，终审被判13年！
731,11月28日，安以轩老公陈荣炼刑期减为13年有期徒刑，罚金18亿港币（约2.32亿美元）。 ​​​据知情人，安以轩得知判决后很伤心，靠好友鼓励缓解压力。
732,安以轩老公陈荣炼终审获刑13年，5人连带罚金超18亿港元
733,据界面新闻11月29日消息，德晋集团前主席陈荣炼终审获刑13年。
734,安以轩老公陈荣炼终审获刑13年，涉案金额超300亿元 #安以轩 #陈荣炼
735,安以轩丈夫陈荣炼涉嫌非法赌博等，终审获刑13年，知情人：安以轩得知判决后很伤心，陈荣炼一审被判14年（11月29日消息 综合界面新闻、新浪娱乐）
736,被控83项罪名！知名女星安以轩老公终审获刑13年，罚金18亿港币。 #安以轩  #娱乐
737,11月28日，澳门特区中级法院最终判决出炉，演员安以轩老公、前德晋集团主席陈荣炼因非法赌博案获刑13年，被告由原先的9人转为5人，5人连带罚金18亿港元。 #安以轩 #陈荣炼    @快手创作者中心  @快手热点
738,11月29日（报道），安以轩老公陈荣炼终审获刑13年，罚金18亿港币。 #安以轩  #陈荣炼  #安以轩老公陈荣炼涉83项罪名 #安以轩老公陈荣炼终审获刑13年
739,安以轩老公终审获刑13年
740,豪门梦破碎！安以轩老公终审获刑13年，5人连带罚金18亿港元！
741,34项罪名成立！ #安以轩丈夫陈荣炼获刑13年 #！知情人：她得知判决后很伤心
742,安以轩老公被判13年娱乐圈女星择偶标准遭质疑 #女性择偶标准 #娱乐八卦一起吃瓜 #安以轩老公陈荣炼涉83项罪名
743,"安以轩老公陈荣炼终审获刑13年，罚金16.7亿
#快成长计划 #文娱体育未来之星 #明星娱乐 #安以轩"
744,#安以轩老公陈荣炼获刑13年
745,安以轩老公终审获刑13年 #安以轩 #安以轩老公 #夫妻共同债务
746,#白屿的白知宁 @ʚ悸希💦ɞ @🌾湫陌的落单.🐟 @^_绾绾💭°💤 @泪痣 ^糯米⁷⁴².🍧 @言子欣💖 @快手平台帐号 @^汐艺•鹿（禁喷） @ID.鞠琳青. @姜妍🍟希.桂🍻 @必杀技 @^TQ★_凌燕白❄️ @唱片里的猫^ @𝓧𝓷小怡べ🎐 @＾白沄芯『白启』ˇ @冰块⁷²⁰. @鹿 琪·lik
747,#安以轩老公陈荣炼获刑13年  11月28日，澳门特别行政区终审法院院长办公室发出《终审法院就涉德晋集团刑事犯罪的上诉案作出终审裁决》的文件。文件显示，女星安以轩老公、前德晋集团主席陈荣炼，被控不法经营赌博、诈骗、清洗黑钱等83项罪名，被判处13年有期徒刑。
748,#快成长计划 #文娱体育未来之星 #就在刚刚 #青春狂欢节 就在刚刚，安以轩老公终审获刑13年。
749,这个视频有彩蛋之布鲁德吃自己
750,安以轩老公陈荣炼获刑13年，澳门赌博案尘埃落定#娱乐圈 #娱乐圈的那些事儿 #明星
751,#三胖子的保八卦 #明星人物传 #明星热点爆料
752,安以轩老公陈荣炼2022年1月因涉嫌不法经营赌博、诈骗和洗黑钱等83项罪名被澳门司警拘捕. 2023年4月21日，澳门特区初级法院一审宣判其34项罪名成立，判处14年徒刑. 期间不服上诉！11月28日澳门特区终审裁决，驳回其上诉，维持13年有期徒刑的原判，罚金由24.9亿港币减至18亿港币左右 #澳
753,据台媒报道，11月28日，安以轩老公陈荣炼涉嫌非法赌博等终审被判13年，罚金18亿港币(人民币16.7亿)。知情人:安以轩得知判决后很伤心，靠好友鼓励缓解压力。 #安以轩 #你好创作者 #知识百科明日之星
754,安以轩老公终审获刑13年，知情人：安以轩得知判决后很伤心，2017年安以轩与陈荣炼举行婚礼，婚后生下一儿一女
755,#安以轩老公终审获刑13年
756,#传递正能量 #重大新闻 @快手平台帐号 @快手热点
757,法律科普丨安以轩丈夫陈荣炼终审被判13年 #安以轩  #陈荣炼  #律师咨询  #河北京拓律师事务所  @快手蓝V  @快手服务号  @快手平台帐号
758,安以轩丈夫陈荣炼不法赌博，获刑13年，无论如何，母亲和孩子要好好生活 #安以轩  #安以轩老公被捕  #娱乐新闻
759,#非律宾
760,马科斯彻底摊牌：愿意配合逮捕杜尔特尔，菲律宾会引爆内战吗？#军迷集结号 #中国 #菲律宾
761,#马科斯怕啥就来啥 #菲律宾两大家族彻底决裂 #杜特尔特之女莎拉摊牌 敢对自己下手就启动杀手！
762,莎拉发出死亡威胁，马科斯选择硬刚，菲学者：与中美有关#聊聊国际关系 #硬核深度计划
763,菲正副总统摊牌，两大家族决裂
764,死亡名单公布，杜特尔特阵营摊牌，杀手已候命，马科斯怕啥就来啥 #抖音知识年终大赏 #历史 #历史故事
765,死亡名单公布，杜特尔特阵营摊牌，杀手已候命，小马科斯最新回应#历史  #杜特尔特  #小马科斯  #菲律宾
766,#热点新闻 #时事热点 #热点新闻事件 #菲律宾总统  @快手热点 @快手粉条 @快手创作者中心
767,莎拉对小马科斯摊牌后，老杜也亲自出手了！16万菲军被逼二选一
768,菲律宾终于摊牌，副总统发出死亡威胁，政坛内斗你死我活
769,开始摊牌，杜特尔特求援军方，马科斯叫停行动，副总统逃过一劫？ #快手热评   #菲律宾
770,菲政坛上演“宫斗”大戏？消息刚传出，杜特尔特一句话掀翻国际论坛 #菲律宾  #杜特尔特之女莎拉摊牌  #杜特尔特的女儿沙拉发出致命呼救
771,#菲律宾小马科斯和杜特尔特的两个家族撕破脸皮
772,重磅打虎！上海市委常委、浦东新区区委书记朱芝松，被查！
773,打虎！朱芝松，任上被查 #反腐 #腐败 #打虎 #贪腐 @快手热点 @快手粉条
774,朱芝松被查！
775,上海市委常委、浦东新区区委书记朱芝松被查
776,上海浦东新区区委书记被查，朱芝松2天前还在调研。（剪辑：祁泉）
777,11月27日据中纪委国家监委，上海市委常委、浦东新区区委书记朱芝松涉嫌严重违纪违法，目前正接受中央纪委国家监委纪律审查和监察调查。
778,2024年11月27日，中央纪委国家监委网站发布信息，2人被查，2人被处分！ #审查调查  #处分
779,上海市浦东新区区委书记朱芝松被查
780,#上海 市委常委、浦东新区区委书记朱芝松被查
781,上海市委常委朱芝松，被查
782,打虎！上海市委常委、浦东新区区委书记朱芝松被查
783,朱芝松曾任中国航天科技集团公司第八研究院第800研究所所长、第八研究院院长助理、第八设计部主任、第八研究院副院长、院长，上海市委宣传部副部长，闵行区委副书记、区长、区委书记，上海市政府副秘书长，中国（上海）自由贸易试验区临港新片区管委会党组书记、常务副主任、新片区党工委书记、浦东新区区委副书记、洋山
784,【 #上海市浦东新区区委书记朱芝松被查  】 #朱芝松被查  上海市委常委、浦东新区区委书记朱芝松涉嫌严重违纪违法，目前正接受中央纪委国家监委纪律审查和监察调查。
785,法治与反腐
786,上海市委常委、浦东新区区委书记朱芝松接受中央纪委国家监委纪律审查和监察调查。
787,"上海浦东新区书记朱芝松被查
身边数人同时“失联”"
788,#大神求解
789,上海浦东新区书记朱芝松被查⑬ #违纪违法
790,上海浦东新区书记朱芝松被查 身边数人同时“失联”
791,副部朱芝松被查 身边数人同时“失联”
792,中央纪委国家监委网站最新发布：2人被查，2人被处分 。
793,#热点观察 2024年还剩一个月，已有53名中管干部被查。
794,#上周（2024年11月25日—12月1日），中央纪委国家监委网站受权发布信息：12人被查，16人被处分。
795,中国最强行政区一把手被查！ #上海 #干部 #一把手 #反腐败斗争
796,12人被查，16人被处分 #反腐
797,警醒：只要违纪违法最终都逃不掉，任何人都不要有侥幸心理
798,喜报！
799,中央纪委国家监委官方网站/网络新闻权威发布反腐倡廉扫黑除恶。 #爱分享 #传递正能量 #光合计划 @快手创作者中心 @快手光合计划助手 @快手管理员
800,不是官方，你那是什么烂侦查，我直接对你阿米诺斯
801,#宋亚轩报复性说禁词 #综艺名场面 #麝香鼠养殖 #麝香鼠养殖技术培训
802,#会火 小宋有自己的应对方式 # 现在就出发2 # 宋亚轩...
803,#第5人格 #摄孩测评，我再说一遍，她是未成年！还没有磕点，你这让我怎么接受而且我不喜欢磕小女孩的CP！
804,我的新键盘！好看吧🤤
805,#毁灭吧  #离大谱  #谁懂啊 哑女已老实(／_＼)大怨种ᕙ(`▿´)ᕗ #笑了
806,苏翊鸣第一跳88.00分，所以要一起打王者吗？ #何以中国弦歌不辍 #和时代少年团一起元梦  #宋亚轩报复性说禁词
807,@.*凛白·✧˖ @-珣. @亚轩耀吻文ᵀᴺᵀ @不管不顾 @Cuser_2939313893 @_无所吊谓^ @悦 噜. @^好困 @＠ai是违禁词！ @Cuser_393875672 @小仙7689 @想我就见面^ 🐾 @⋆⁺「痣瘾」˚⊹ @快手平台帐号 @快手粉条
808,#宋亚轩律动天王##现在就出发# 本期出发团即将开启滇风之旅！全员一言不合就开始打跳，究竟是什么禁词让@沈腾 跳个不停？又是什么让小宋@时代少年团-宋亚轩 举着自行车原地转圈？“请你跟我这样做”环节，@王安宇到底做了什么让腾哥招架不住？这周六周日中午12点来@腾讯视频官号 ，解锁更更多精彩内容~
809,"芜湖！宋亚轩变律动天王！
出发团触发禁词全员跳不停，哈哈哈狂不了一点！ #现在就出发 #综艺 #宋亚轩 #娱乐评论大赏"
810,#想破100赞求求你们了  #有你的冬或许会更好  #原创视频
811,#宋亚轩已读乱回关晓彤这段# #出发团搬家式云南打跳# 快来和我一起围观@时代少年团-宋亚轩 花式躲回应“一言不合就打跳”游戏环节，在遭受多次打跳的惩罚之后，小宋选择对疯狂引导自己说禁词的@关晓彤已读乱回，不是讲韩语就是乱唱歌，甚至还开始报节目名小宋为了自己的队伍少打跳几轮也是想尽了办法#现在就出发
812,#宋亚轩报复性说禁词# #出发团搬家式云南打跳# “一言不合就打跳”环节如触发禁词则需要完成打跳任务，几轮下来，四大金刚组：已老实，求放过，刚一结束挑战 @时代少年团-宋亚轩 就开始报复性说禁词，“你你你，他他他，1234567……”小宋os：刚刚没说的话，我要全都说回来#现在就出发#
813,王安宇沈腾绝对是新晋卧龙凤雏，现在就出发没有他俩不行#王安宇 #现在就出发 #沈腾 #搞笑 #热门
814,大聪明又来了  宋啊～～ #宋亚轩 #现在就出发2 #可爱 #娱乐评论大赏
815,澳大利亚拟禁止16岁以下人士使用社交媒体 父母同意也不行（来源：人民日报海外版-海外网 制作：黄秀铭）#澳拟禁止16岁以下儿童使用社媒
816,澳大利亚众院通过法案：16岁以下人群禁用社媒 “平台违规最高罚2.3亿元”
817,#澳大利亚拟禁止16岁以下人群使用社交媒体 #澳众院通过16岁以下人群禁用社媒法案 #澳通过法案禁止16岁以下用社媒
818,澳大利亚通过法案16岁以下未成年人禁用社媒，若社媒未阻止被罚最高5000万澳元
819,澳大利亚总理阿尔巴尼斯11月7日表示，政府将立法禁止16岁以下儿童及青少年使用社交媒体，批准通过后，可能于2025年年底生效。#澳大利亚
820,澳大利亚通过法案16岁以下禁用社媒
821,澳大利亚拟禁16岁以下儿童使用社媒，即使获得父母同意的用户也不能豁免 #澳大利亚 #社交媒体 #儿童
822,澳大利亚拟禁止16岁以下人群使用社交媒体 #水韵之城开放辽中
823,澳大利亚总理阿尔巴尼斯11月7日表示，政府将立法禁止16岁以下儿童及青少年使用社交媒体，批准通过后，可能于2025年年底生效。 #澳大利亚拟立法禁止16岁以下儿童使用社交媒体 #广西都市频道
824,澳大利亚拟禁止青少年使用社交平台，禁止16岁以下儿童及青少年使用社交媒体，对存在系统性违规的社交媒体平台处以最高4950万澳元（约合人民币2.3亿元）罚款，马斯克呛声反对#澳大利亚 #社交平台
825,澳大利亚或禁止16岁以下人群用社媒
